age,income,family_size,spend_cat_A,spend_cat_B,spend_cat_C,persona
18,58588,5,0.022492918380839333,0.0493726168808859,0.2782149105241507,4
46,64221,3,0.4119924248043385,0.6885789951532323,0.09945334568178132,0
51,41378,3,0.7828021253886411,0.18855986618074283,0.42386153002250937,0
30,24696,5,0.47109875524293243,0.3331531849872178,0.0004825826976515568,2
18,113531,1,0.8752784497909168,0.4144928139029377,0.5535745157902863,1
51,54635,5,0.6447989318894592,0.6385103296144475,0.04947928976546512,0
46,146489,5,0.7660853640498742,0.06548403790747603,0.9309656030964439,0
30,78543,5,0.80448013519236,0.3408617367536265,0.8699329920340093,3
46,101259,1,0.6895002394401333,0.27436173647242756,0.11490165987780143,3
56,39207,4,0.7493806600263511,0.00151942211098266,0.14689653416144455,0
41,47524,1,0.6953105398212477,0.6916534412184172,0.9534474879229035,3
43,48554,5,0.5504637484536232,0.2359349358831263,0.8135526897143451,3
34,31817,2,0.566532965595433,0.1664383629389582,0.9420245551467247,1
24,147458,2,0.1898847826368013,0.7979652627344818,0.33450142063113486,4
30,75258,3,0.8274392333790569,0.03919830703969651,0.11095722948722209,1
22,82582,4,0.3121373137718988,0.9002399477065001,0.6153868679799862,4
43,20168,3,0.5357368824653311,0.6869016623038643,0.9667051875876925,3
20,142475,3,0.24954555794251598,0.17174634742123218,0.12996359675475433,1
24,62981,2,0.6958649791062275,0.35010302659389947,0.8188947617783537,1
56,112306,1,0.9751689521839356,0.949983131982152,0.35961288714146555,0
18,85199,3,0.8019402346474074,0.6188445822239691,0.11550833842333919,1
34,84948,3,0.6190954818875669,0.6087176368883701,0.45903721676919806,3
42,77782,4,0.5675065337421009,0.6530710921126518,0.48873338490485263,0
20,100759,2,0.48977125735292903,0.46273775552819363,0.009083428343416355,1
32,129756,1,0.20497143176360022,0.16730341318878417,0.47445000410988636,1
46,81599,4,0.3480100518442455,0.1508911116351458,0.6474780789609509,3
49,139597,1,0.4063940741713006,0.6873106443788626,0.7646616454659948,3
43,93563,1,0.9445690748410104,0.8839413184952315,0.09855746448404612,0
33,36291,3,0.42558285403601237,0.3002108866515808,0.876537808528342,1
42,128945,4,0.586190354795926,0.5034035698760425,0.16774588875054863,0
45,73833,3,0.9224245406117588,0.9922378435693913,0.6582870106585165,0
26,110975,5,0.5184264078113431,0.2571611963463355,0.5526325005934484,2
18,107057,1,0.2514497798640344,0.39021392855530357,0.880008597397234,4
46,110251,4,0.38100610659807754,0.36352159605851975,0.0386452333873063,0
39,107154,2,0.3755392004527829,0.03258583615959232,0.1915626260697798,3
33,114535,3,0.7147175647021545,0.5095169739840975,0.121965760715122,3
58,52992,5,0.29612073046002585,0.20867788650165897,0.3275511832881832,0
58,127053,5,0.7302885777603942,0.1285975970536497,0.33884847175631083,0
24,59350,5,0.8892427118867257,0.7104159993820556,0.08861246365397657,2
31,21573,3,0.33607301171371184,0.7657604438085839,0.514324956075059,2
46,148717,2,0.13534110024576906,0.8888915350104405,0.11624314430347549,3
36,28577,4,0.6385543509686428,0.9341323928637207,0.07435029716896824,2
36,28712,1,0.3608544675239942,0.8690659601327687,0.033172131964563034,2
19,49948,2,0.5339861671445779,0.12249467069210995,0.9291418960275175,1
58,125067,3,0.6341656318396107,0.22362883404601386,0.3967387790879301,0
32,97700,4,0.4077429440609115,0.12247529471092222,0.283686328603897,2
20,25217,1,0.9246944517900747,0.3535245309445938,0.4822740392108886,1
28,80178,4,0.39961465417047215,0.12407184561837292,0.1576909804767046,2
47,105062,1,0.3073743272400289,0.6532772966143914,0.40615762437268377,3
57,116806,1,0.8856752210988875,0.7167154923709671,0.19054564030621512,0
35,46409,5,0.1363017234258097,0.15959369289795433,0.304392760001557,2
19,69040,3,0.12420892878559009,0.6215760503809896,0.9242158179645145,4
49,98270,2,0.9356982076056258,0.02298940660615867,0.14869903819728458,0
25,129657,5,0.208968414109449,0.4343702694606538,0.47384488149769155,2
39,121805,5,0.14843740362464053,0.2853390540826978,0.6608591859562886,3
23,99066,4,0.5351683040195485,0.9984948769677834,0.9179971898573649,4
29,97930,1,0.04678846621029753,0.9227846189830934,0.9230108371392156,4
57,87035,1,0.6200150007275601,0.1475654561162666,0.2472588768357451,0
53,113075,4,0.4529307983390647,0.9173707913987048,0.9431547408962924,0
32,29669,3,0.6404119644147335,0.4187898373933475,0.3313893469173298,3
45,78247,1,0.2839369035327505,0.5766481275817577,0.8949213769913016,3
35,78975,5,0.9054722143489417,0.533764426059802,0.09320382859528831,0
19,48562,5,0.2705807127253457,0.7261565517557599,0.19835053837582162,4
30,141375,1,0.6375646855428606,0.33495679369748843,0.07899763978471763,1
32,41629,1,0.9450918506276247,0.06968258622736212,0.29902690850116576,1
37,111282,3,0.4008092883412826,0.41762693979569676,0.8738529710437621,3
46,128823,1,0.16142652829284498,0.5445055505312506,0.15926982042395899,3
59,81463,3,0.06838247591183377,0.5549139578808261,0.22484649454791228,0
46,66007,5,0.9630179968076062,0.792597630541634,0.21618586415283547,0
20,38128,3,0.7637014859939389,0.04422584943175978,0.27469822906873553,1
36,22039,1,0.9189520600707842,0.98809436198905,0.018680780325331936,2
20,126615,2,0.6988330531598115,0.990565002891777,0.42384745452104167,4
31,23857,1,0.3424485041893569,0.09901682210583607,0.9762931494608552,1
57,79019,2,0.12301658598338017,0.3440174853642757,0.44808474033969004,0
21,111432,5,0.9293068592750007,0.5903106756930506,0.8133400718529517,3
28,90486,4,0.48961904413094115,0.3733258296399501,0.5714295151187733,2
48,143895,5,0.3965089962776228,0.487624687805585,0.014882936436948158,0
49,109007,5,0.5777920612391232,0.325928356722312,0.5855079129724281,0
44,100977,5,0.10655932143106905,0.7121333236223517,0.9465135529633144,3
47,32735,3,0.30920381937448393,0.3640172445207246,0.5535105579502465,3
19,107951,5,0.637876107098167,0.4298864184141692,0.52793291714318,2
26,54511,4,0.10012294635715524,0.5759077359619822,0.6702254739467417,4
45,66051,1,0.1352427589648839,0.9692012627327904,0.8708877242661983,4
48,144822,2,0.5105878640910555,0.6418044683936021,0.5647563415638692,0
51,72693,5,0.623457124601091,0.09692114938054475,0.40643627494406753,0
32,127942,2,0.18700170579379072,0.3189006207547982,0.03708012862082255,2
42,89152,5,0.03308463445549181,0.41971454426462973,0.11106544450962275,3
53,100919,3,0.9583668927667561,0.7401738201884857,0.6487213676525206,0
25,49756,2,0.027492657882556837,0.44687555177379656,0.6189385631652563,4
26,23894,5,0.0020520415206412013,0.6591042199100683,0.23902744862997316,4
54,136412,5,0.3233405688281997,0.8394947563347981,0.71892300055051,0
56,124531,4,0.2224531687755682,0.10433758371691149,0.27966572278735025,0
49,63232,4,0.5735863620982109,0.765739579943712,0.30497422050928935,0
34,73214,4,0.8942088768410802,0.7455797978350008,0.0613974824811061,0
52,126151,3,0.4811076724393146,0.8197123793973279,0.5502813511644925,0
54,89817,2,0.7733012088169706,0.956066469669559,0.28769533510375256,0
36,83862,3,0.9092270384789499,0.30959797541214307,0.8189388094433159,3
46,110183,1,0.18939965360620747,0.4290204927134368,0.8014669791774017,3
24,147049,5,0.4883108861220059,0.2626819990760929,0.1284425467100463,2
45,148896,5,0.6420699995987295,0.32710562702507784,0.1599931768296079,0
26,50036,5,0.3318832379203446,0.3298259590083117,0.3209904227999212,2
45,38584,4,0.7397521109884252,0.8697750188358739,0.5808544418968548,0
23,120447,5,0.705314975221825,0.0628983176814999,0.3425142819315652,1
46,52308,4,0.4210942841514196,0.20269860587482535,0.3502559488008812,0
34,133084,1,0.08795375342446143,0.6105582143053621,0.1400606805132366,2
33,48333,3,0.011568783482579614,0.7651947820705799,0.33559844918359283,4
40,55949,3,0.36934956216085046,0.6973770539835885,0.4704065632390282,2
48,144361,3,0.08206884511759827,0.04657567568187415,0.9847192923547985,3
20,104795,4,0.781624443208261,0.4537943812923666,0.8379648507004084,1
38,117330,2,0.33432578326898077,0.18447358815758852,0.7929815760229473,1
43,59288,2,0.6660982757916968,0.9881422066151606,0.5598206441901459,3
53,98588,1,0.34637898730045835,0.9988919631983497,0.3600898646222629,0
59,97807,2,0.7959384168280181,0.050898542917599654,0.8569464027118598,0
54,135784,1,0.8884124966197812,0.6677241284362072,0.3474295673462393,0
39,65267,5,0.83751414926274,0.813064940474536,0.5927960078810025,0
59,52175,3,0.4844735639798533,0.324779868960847,0.25717573552433526,0
29,28915,4,0.0839516108698205,0.6936364362454068,0.7764096915263987,4
59,101658,1,0.3717111057934295,0.1876685348155016,0.5145331210928427,0
30,129735,4,0.42445599470508266,0.1279591532728208,0.8951685350819185,1
28,92454,4,0.9602540108568747,0.9253018167848877,0.5689001173934636,2
33,79722,3,0.5654973052070956,0.6425357244821907,0.1643046769093085,2
25,126452,5,0.6408462328964416,0.8169472402224771,0.9929477274494516,2
57,115973,5,0.7820035810020739,0.5327131734934678,0.5019659390052948,0
57,131342,2,0.5682024672103387,0.15472535687000422,0.2507080522018196,0
19,85298,5,0.5984846091827619,0.3766551849697328,0.32928309558108404,1
47,33805,3,0.2453277973346053,0.8816569529496114,0.121234189772503,2
47,105134,4,0.0588666075612756,0.015606577597488291,0.07394017274641318,3
29,60517,1,0.7213858791090356,0.20717763204511586,0.45056627349043743,1
27,74716,1,0.848684697354426,0.25328659807413445,0.9518731195885158,1
28,22871,5,0.4120001833251038,0.2629957753981105,0.12297762537116708,2
32,122793,2,0.5489144532482098,0.09858669488297955,0.9027242052240017,1
33,57375,1,0.3072852273357036,0.8482196934705147,0.7967344325956497,4
34,65741,2,0.45022059346573473,0.15951392000430864,0.8064264793196937,1
43,130415,1,0.20888972626645508,0.829674385808854,0.7099533519622555,2
19,43148,2,0.759886808104961,0.355061777665305,0.591835672325236,1
29,25834,2,0.49191178777509514,0.4573180916475966,0.12138740663851522,1
43,62680,4,0.5471565532110789,0.46285083960496176,0.5756527125136621,0
40,148802,3,0.03708807826122318,0.713148822220297,0.3519776078056783,2
35,23399,1,0.6223983922933474,0.7312998340891221,0.10530436164681278,2
49,84091,5,0.20265581200778948,0.6406880280370267,0.8038279616662696,0
55,41762,3,0.38339464436487214,0.7737684835511679,0.5465486271352878,0
20,71009,4,0.41271570009584213,0.008303179031402097,0.7449552795002247,1
55,125908,4,0.4487325974880907,0.5048104311991028,0.4795100852574875,0
20,96493,4,0.22743638911476327,0.5240253440196163,0.5517171945650801,4
47,126035,5,0.8501102247156406,0.23933984089084903,0.7123432111749485,0
18,71548,1,0.4278501507046225,0.5563709080987065,0.24694687263778392,4
47,48340,1,0.6121344579082613,0.46715736971387534,0.8470484874909826,3
49,81365,2,0.613937545693773,0.4721123086995527,0.4209483473801988,0
45,146766,2,0.6069846744213653,0.11845053102463343,0.7084893495041372,3
38,112674,2,0.5593180089495972,0.4352625383005754,0.3260801841781086,3
30,101344,5,0.8226257482647886,0.7664307285518511,0.702474805068327,3
44,79790,3,0.8126178137471891,0.4099899912200442,0.04352119000011101,0
53,113779,1,0.41714457260485904,0.48749842354682804,0.929261831309785,3
24,87797,2,0.6358460481306217,0.9675204117051156,0.7868947095069554,4
39,31809,5,0.10282924452668674,0.8717842842493335,0.6648055653669035,2
27,149585,5,0.09077267826835012,0.9287001573517093,0.3238821442533999,2
56,37696,2,0.4799164055212619,0.077676550723491,0.8425875314531732,3
32,128360,4,0.9002040236060214,0.6185806766288314,0.7676859533132673,3
32,71457,4,0.6499997025236955,0.22341187460061707,0.45308448560352943,3
21,41891,4,0.6692164226475942,0.4042436529491883,0.19744983439546493,1
49,79151,2,0.1576733120795013,0.6797501722226325,0.17551400573582898,3
40,104661,5,0.45330444426883887,0.5789148988570235,0.4881959050396898,0
23,83008,5,0.40079094498449364,0.5057323147159682,0.7834080952771355,2
41,72488,1,0.7829783467541931,0.8144484364712965,0.7144652286867672,3
37,76632,4,0.13782409677226803,0.6825986293897758,0.49356428704072763,2
54,139847,2,0.5391910073308044,0.8210451064041696,0.2044272465538839,0
37,86533,1,0.9113515025488518,0.9319322465851133,0.23923048653897938,3
29,133459,5,0.892459889652398,0.7119708019575042,0.05763747201546876,0
50,91889,1,0.8523371097477204,0.39539541448360305,0.17679613267032135,0
45,104239,4,0.3749853129363834,0.21277834944333052,0.012759320780179384,0
25,121511,3,0.9411006906550579,0.27091532091389914,0.6744947606835383,1
18,77942,4,0.8053005086593719,0.39663007504870973,0.588239551787682,1
54,29275,4,0.8511413192409033,0.7400911037703449,0.9879563356508939,0
39,39965,2,0.9323537943249872,0.04015467300432829,0.7627730871020663,3
23,117955,3,0.9370012656140809,0.8142814750777598,0.2462405195290145,2
38,134178,3,0.24006496325999083,0.7581349315808446,0.7078923165554715,2
49,55854,3,0.12768771177716687,0.4994166530821471,0.012171753442752897,0
52,35973,5,0.6908749435713153,0.3996668267642809,0.9861576386901741,0
32,109086,1,0.5632139566371424,0.11269705215173953,0.6144353078182576,1
22,46878,5,0.3274265056319321,0.28970157591516854,0.11967016337828595,1
23,145664,3,0.6844495067770157,0.10962807335574465,0.49851921314316405,1
42,37105,2,0.06199687731592174,0.8188845152675877,0.940614347643165,4
57,133174,4,0.04720831649588342,0.5093378630581284,0.8497000650611468,0
46,84746,4,0.3543105842017601,0.2467867799283543,0.2989189729591265,0
24,119458,5,0.19384662343216086,0.018089348520965887,0.39614639435014254,1
57,101565,5,0.7185560507375774,0.523920968672742,0.8535581304797176,0
30,148684,2,0.948021837908192,0.7520870961781307,0.9000115972317302,3
55,59935,4,0.6616274136846255,0.766493785626302,0.9145970431298311,0
35,52784,5,0.6547843671275638,0.2144262042002698,0.9478895250242317,3
19,51601,1,0.006595573419583167,0.9950620117048977,0.5005420558023951,4
25,59865,5,0.5122769717246302,0.5687799162570897,0.8615190403608661,1
28,117081,5,0.8171013201751595,0.3320070367074659,0.34697331551431965,3
50,143871,3,0.6541203653380177,0.3928077470714808,0.8381067258825053,0
55,98701,1,0.2277823846488345,0.12443684923788767,0.3474647315972701,3
44,38616,1,0.8484752484272008,0.49335584834640644,0.6083179233358239,3
37,31654,2,0.9643767242151823,0.7532954378072907,0.4684649380353919,3
29,37830,3,0.2789928475002704,0.4094100974909274,0.8929391994383793,1
48,36205,1,0.2070943421658067,0.866852657517033,0.06652088803387779,2
44,62425,3,0.3385269046526759,0.47675237802009507,0.9487931515820073,3
49,97495,3,0.06315828387767108,0.9006098243997138,0.46209449471807185,3
27,107694,4,0.8734326730868756,0.7032037649944385,0.48139298206387193,3
20,97355,1,0.9292994805324811,0.05500970158936014,0.8278169877388473,1
44,55851,4,0.6333030396331303,0.06701746470698489,0.666181977999174,3
52,128039,5,0.764334812853446,0.800106400749878,0.9537099780202871,0
48,142959,5,0.668650677435156,0.3568237124569007,0.5466161790257963,0
32,26952,4,0.37735422928986906,0.18924507377078992,0.5586518111849689,1
33,109761,5,0.6320423620542658,0.8653204809939223,0.9717026654564668,3
30,67405,4,0.8363201708751129,0.9833066662274451,0.9264401902437653,2
52,146167,2,0.8099074102357671,0.8087482352412625,0.20869296204780519,0
28,127767,3,0.08105752641667452,0.7251295137487138,0.306944794283999,2
38,144444,2,0.46260096054311706,0.0009585597765613407,0.6253388415608582,3
28,25391,1,0.39732146395725,0.10597392623267121,0.939375004799566,1
47,100004,2,0.7520087457798647,0.6709437918534042,0.5633568217629792,0
52,82468,2,0.5013759395457833,0.40956450419773804,0.7328229556624958,0
39,35091,5,0.3497011085694196,0.01947532431963439,0.09399868433758307,2
55,50237,4,0.7063497605932015,0.7408696665320537,0.5226241597342989,0
48,133268,1,0.47357852033589876,0.4187650759607917,0.14760166215566273,0
31,144593,5,0.256624027752975,0.6588250285358881,0.26063211641063067,2
41,78353,1,0.8904169226102256,0.4683357451670741,0.1663045714065332,3
49,94500,3,0.11304784815305169,0.026497714393127425,0.16591205840974665,3
53,60682,4,0.018087706885486554,0.6359245680654129,0.9917075330611368,3
49,132780,5,0.1439110326480394,0.7880859838775025,0.29824535928759155,0
32,69634,2,0.1636432534973442,0.15597678886620125,0.5654849116556717,1
52,46968,3,0.5380422000475656,0.89108215691806,0.02008542010359804,0
20,74833,2,0.6248655006370375,0.18156176311741923,0.8063861948807562,1
33,60205,1,0.44861113405879915,0.42283663489359413,0.6802277400314765,1
22,96907,3,0.2041712452789758,0.5271870234090279,0.2287785159911564,4
38,62541,5,0.1321908987939252,0.3138657578902182,0.03606008851007814,2
27,145401,2,0.4921519691237265,0.5004571989543778,0.2745809866723249,2
36,111217,2,0.565483087619812,0.7183563892864221,0.6285803967889496,3
42,48285,1,0.30396137170347404,0.7144552006273498,0.015202885349548279,2
21,123507,1,0.22043994734097416,0.9222827271012008,0.07535880337171841,4
46,72513,4,0.08059272684742724,0.8620909309564656,0.4093473180720003,2
36,35430,4,0.026244486992232696,0.9851055817139484,0.17599914738134703,2
19,130766,1,0.1057364308361799,0.5953797631243839,0.6318100459463313,4
27,140635,4,0.7420794122839406,0.4005146643116365,0.17465908114846684,3
42,29033,2,0.34401865015388944,0.24009811438066098,0.9936148719756034,1
37,39918,1,0.027418915401902222,0.24396937037835942,0.4358128812129243,1
36,38256,3,0.5081652718543446,0.15092399865456296,0.1483166798751575,2
40,68522,1,0.5360672668886253,0.7266669740505197,0.07383399212660613,2
41,84353,5,0.4286887796123935,0.6542422972551021,0.4205603570187516,0
28,141946,5,0.11068281203548591,0.2922941961065526,0.8090921994009956,1
